"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"WIPRO","EQ","15-Sep-2016","478.05","479.80","479.80","474.25","479.70","478.45","477.24","18,14,622","86,60,17,836.00","24,594","13,98,269","77.06"
"WIPRO","EQ","16-Sep-2016","478.45","481.30","482.30","478.00","479.95","479.40","479.52","23,10,804","1,10,80,87,701.35","41,699","18,09,646","78.31"
"WIPRO","EQ","19-Sep-2016","479.40","480.00","481.95","476.20","481.50","479.95","479.26","21,18,736","1,01,54,31,370.80","29,431","15,82,138","74.67"
"WIPRO","EQ","20-Sep-2016","479.95","482.50","482.50","478.10","481.00","481.05","480.39","10,92,998","52,50,62,814.65","29,753","7,29,391","66.73"
"WIPRO","EQ","21-Sep-2016","481.05","482.95","484.50","480.25","483.70","483.85","482.14","16,25,366","78,36,50,758.00","34,280","13,18,664","81.13"
"WIPRO","EQ","22-Sep-2016","483.85","485.00","485.20","479.60","482.00","481.75","481.53","14,31,194","68,91,59,838.25","31,004","9,52,039","66.52"
"WIPRO","EQ","23-Sep-2016","481.75","483.25","483.70","479.05","480.50","480.20","480.51","23,06,416","1,10,82,63,606.30","39,366","18,93,829","82.11"
"WIPRO","EQ","26-Sep-2016","480.20","480.40","481.00","476.10","480.40","479.30","478.90","22,38,608","1,07,20,60,738.55","38,690","19,01,378","84.94"
"WIPRO","EQ","27-Sep-2016","479.30","480.35","485.00","479.00","484.00","484.20","482.93","18,52,179","89,44,73,935.30","38,453","14,18,848","76.60"
"WIPRO","EQ","28-Sep-2016","484.20","484.40","484.70","480.35","483.00","483.70","482.97","7,95,943","38,44,18,792.00","16,121","5,50,756","69.20"
"WIPRO","EQ","29-Sep-2016","483.70","483.70","483.95","470.00","476.00","472.20","476.09","49,40,828","2,35,22,59,765.00","49,304","37,73,029","76.36"
"WIPRO","EQ","30-Sep-2016","472.20","473.00","480.00","473.00","479.05","478.95","477.68","21,03,183","1,00,46,39,217.75","55,553","17,11,365","81.37"
"WIPRO","EQ","03-Oct-2016","478.95","480.00","480.10","474.30","479.00","478.95","478.02","10,00,629","47,83,18,890.25","31,128","6,19,847","61.95"
"WIPRO","EQ","04-Oct-2016","478.95","479.00","484.95","479.00","481.05","481.80","482.75","13,30,496","64,22,95,122.40","37,108","9,56,985","71.93"
"WIPRO","EQ","05-Oct-2016","481.80","481.80","483.15","476.65","480.10","479.55","478.62","14,13,444","67,65,06,880.10","37,333","10,99,101","77.76"
"WIPRO","EQ","06-Oct-2016","479.55","480.00","480.60","477.05","478.00","478.00","477.95","13,86,753","66,27,99,900.55","27,579","11,10,688","80.09"
"WIPRO","EQ","07-Oct-2016","478.00","478.00","479.70","475.60","476.80","476.95","477.14","10,43,681","49,79,84,210.35","21,947","8,38,254","80.32"
"WIPRO","EQ","10-Oct-2016","476.95","477.20","479.75","476.10","477.30","477.00","477.35","6,63,376","31,66,60,104.45","20,888","4,60,012","69.34"
"WIPRO","EQ","13-Oct-2016","477.00","477.00","479.00","474.40","477.25","478.25","476.84","13,74,255","65,53,05,486.65","55,064","10,14,482","73.82"
"WIPRO","EQ","14-Oct-2016","478.25","477.80","481.20","474.30","475.05","475.00","475.98","12,90,787","61,43,84,736.10","43,270","8,44,781","65.45"
"WIPRO","EQ","17-Oct-2016","475.00","475.05","475.65","471.60","472.10","472.15","472.51","15,55,949","73,52,05,070.45","24,478","12,24,477","78.70"
"WIPRO","EQ","18-Oct-2016","472.15","473.10","484.10","473.00","484.00","482.75","479.93","10,87,752","52,20,47,567.95","23,767","7,89,033","72.54"
"WIPRO","EQ","19-Oct-2016","482.75","485.00","496.90","483.75","494.00","495.00","492.88","23,20,995","1,14,39,61,696.95","54,446","10,76,073","46.36"
"WIPRO","EQ","20-Oct-2016","495.00","497.90","501.15","492.20","495.00","495.40","495.83","11,72,322","58,12,74,329.95","30,824","5,09,841","43.49"
"WIPRO","EQ","21-Oct-2016","495.40","499.85","501.00","493.30","499.00","499.20","498.09","19,90,718","99,15,64,706.75","42,224","8,32,340","41.81"
"WIPRO","EQ","24-Oct-2016","499.20","490.00","490.00","477.60","484.10","483.95","482.26","34,83,647","1,68,00,33,598.00","76,988","16,12,941","46.30"
"WIPRO","EQ","25-Oct-2016","483.95","484.00","484.60","479.20","482.40","481.40","480.77","34,87,360","1,67,66,28,769.25","47,490","29,93,764","85.85"
"WIPRO","EQ","26-Oct-2016","481.40","480.75","480.75","470.55","471.35","471.55","473.58","13,74,261","65,08,27,454.70","50,233","9,73,144","70.81"
"WIPRO","EQ","27-Oct-2016","471.55","471.30","473.65","460.00","460.55","461.70","463.31","18,83,031","87,24,28,566.50","64,874","12,84,473","68.21"
"WIPRO","EQ","28-Oct-2016","461.70","461.70","466.40","454.10","462.30","462.10","460.60","23,10,047","1,06,40,00,216.20","50,348","16,52,370","71.53"
"WIPRO","EQ","30-Oct-2016","462.10","465.05","466.00","463.20","464.00","464.40","464.73","1,11,006","5,15,87,976.25","2,932","62,782","56.56"
"WIPRO","EQ","01-Nov-2016","464.40","465.05","466.45","460.00","460.05","460.75","462.80","7,10,011","32,85,92,306.65","32,499","4,52,699","63.76"
"WIPRO","EQ","02-Nov-2016","460.75","457.70","460.85","452.40","458.00","457.90","457.49","14,10,681","64,53,79,060.60","41,742","8,82,351","62.55"
"WIPRO","EQ","03-Nov-2016","457.90","458.00","459.95","446.05","446.15","447.60","451.46","15,10,121","68,17,55,544.55","38,009","11,01,619","72.95"
"WIPRO","EQ","04-Nov-2016","447.60","447.75","453.75","444.20","451.95","452.50","450.00","12,27,647","55,24,35,377.25","45,229","6,46,983","52.70"
"WIPRO","EQ","07-Nov-2016","452.50","455.00","455.45","448.45","451.00","450.00","450.28","13,37,733","60,23,55,293.20","49,738","10,00,154","74.76"
"WIPRO","EQ","08-Nov-2016","450.00","453.00","455.90","446.45","451.15","451.75","450.54","12,96,795","58,42,56,423.60","55,541","8,56,873","66.08"
"WIPRO","EQ","09-Nov-2016","451.75","425.00","450.45","408.10","450.45","446.90","441.69","21,67,264","95,72,54,239.60","54,233","11,27,726","52.03"
"WIPRO","EQ","10-Nov-2016","446.90","451.15","451.40","440.10","444.20","444.95","445.77","15,59,321","69,51,05,454.00","41,046","10,27,364","65.89"
"WIPRO","EQ","11-Nov-2016","444.95","441.90","444.15","434.05","442.40","442.35","440.31","19,66,056","86,56,73,967.95","40,551","14,56,967","74.11"
"WIPRO","EQ","15-Nov-2016","442.35","441.50","451.40","439.55","448.00","447.95","447.64","70,69,827","3,16,47,49,683.55","73,168","61,10,084","86.42"
"WIPRO","EQ","16-Nov-2016","447.95","449.00","454.50","442.10","444.00","445.30","449.17","16,55,458","74,35,82,797.50","1,00,032","10,28,070","62.10"
"WIPRO","EQ","17-Nov-2016","445.30","443.10","444.95","433.80","438.60","438.40","437.86","20,76,829","90,93,64,481.65","1,00,554","14,11,731","67.98"
"WIPRO","EQ","18-Nov-2016","438.40","439.95","442.00","432.60","437.25","437.15","436.81","10,80,583","47,20,14,507.65","46,049","7,18,117","66.46"
"WIPRO","EQ","21-Nov-2016","437.15","437.50","443.75","437.20","441.50","441.80","442.27","16,70,546","73,88,37,678.80","31,174","6,91,229","41.38"
"WIPRO","EQ","22-Nov-2016","441.80","442.00","453.00","439.10","450.60","450.40","446.07","11,04,664","49,27,57,006.35","36,676","6,29,250","56.96"
"WIPRO","EQ","23-Nov-2016","450.40","450.40","451.85","442.10","449.00","448.90","446.37","12,66,901","56,55,11,784.60","39,320","7,56,845","59.74"
"WIPRO","EQ","24-Nov-2016","448.90","448.45","454.90","446.60","451.50","450.75","451.37","13,82,663","62,40,94,176.55","35,311","8,50,519","61.51"
"WIPRO","EQ","25-Nov-2016","450.75","453.00","467.00","451.00","463.85","464.75","463.25","12,79,236","59,26,04,693.20","32,221","6,00,987","46.98"
"WIPRO","EQ","28-Nov-2016","464.75","468.00","468.00","455.60","460.00","460.60","460.16","11,50,410","52,93,77,333.50","34,336","6,27,410","54.54"
"WIPRO","EQ","29-Nov-2016","460.60","461.40","466.50","460.50","464.30","465.15","464.91","6,25,064","29,05,99,192.35","18,884","3,35,080","53.61"
"WIPRO","EQ","30-Nov-2016","465.15","465.00","470.95","462.00","464.85","465.25","465.43","21,72,696","1,01,12,46,154.80","54,451","17,14,937","78.93"
"WIPRO","EQ","01-Dec-2016","465.25","469.70","470.95","464.25","468.45","468.30","467.62","6,19,149","28,95,24,727.95","13,164","2,49,496","40.30"
"WIPRO","EQ","02-Dec-2016","468.30","470.50","471.00","458.50","458.50","460.40","464.45","7,57,738","35,19,33,145.60","28,895","3,87,653","51.16"
"WIPRO","EQ","05-Dec-2016","460.40","460.00","460.00","453.05","457.50","456.65","456.31","5,95,522","27,17,40,055.75","15,673","2,81,112","47.20"
"WIPRO","EQ","06-Dec-2016","456.65","456.00","462.85","455.90","457.00","457.80","460.10","6,29,585","28,96,73,410.60","20,294","3,29,678","52.36"
"WIPRO","EQ","07-Dec-2016","457.80","458.40","459.75","452.00","453.85","453.35","455.39","5,89,671","26,85,27,899.75","15,499","3,68,267","62.45"
"WIPRO","EQ","08-Dec-2016","453.35","455.00","459.45","454.10","458.50","458.60","457.84","10,49,331","48,04,25,002.10","43,894","7,08,929","67.56"
"WIPRO","EQ","09-Dec-2016","458.60","458.10","461.20","456.50","456.90","458.10","459.02","10,18,176","46,73,64,765.30","21,161","6,32,284","62.10"
"WIPRO","EQ","12-Dec-2016","458.10","455.00","455.90","451.50","455.35","453.55","453.55","7,18,375","32,58,16,239.85","28,478","3,84,656","53.55"
"WIPRO","EQ","13-Dec-2016","453.55","456.50","464.05","455.05","464.00","463.75","462.15","11,75,447","54,32,36,398.00","30,428","6,55,845","55.80"
"WIPRO","EQ","14-Dec-2016","463.75","464.15","468.35","463.25","466.15","466.30","466.85","10,32,733","48,21,27,034.95","30,792","5,26,430","50.97"
"WIPRO","EQ","15-Dec-2016","466.30","460.60","471.90","460.60","466.95","466.10","467.69","10,33,371","48,32,93,103.45","42,465","5,39,087","52.17"
"WIPRO","EQ","16-Dec-2016","466.10","466.30","470.15","459.95","462.85","463.50","464.55","16,53,535","76,81,45,586.05","44,375","12,21,381","73.86"
"WIPRO","EQ","19-Dec-2016","463.50","462.75","466.50","462.45","464.10","463.55","464.56","7,77,104","36,10,10,937.50","15,838","5,04,995","64.98"
"WIPRO","EQ","20-Dec-2016","463.55","466.90","469.90","461.65","468.00","466.65","464.99","8,12,684","37,78,92,418.00","23,387","4,67,569","57.53"
"WIPRO","EQ","21-Dec-2016","466.65","468.50","470.50","461.20","462.50","462.45","465.52","10,28,742","47,89,00,095.10","44,005","6,85,155","66.60"
"WIPRO","EQ","22-Dec-2016","462.45","462.60","466.20","459.30","462.10","461.70","463.04","8,08,616","37,44,19,847.45","19,413","4,40,195","54.44"
"WIPRO","EQ","23-Dec-2016","461.70","464.65","465.00","455.40","459.05","458.75","458.73","6,72,211","30,83,60,048.65","19,383","3,49,611","52.01"
"WIPRO","EQ","26-Dec-2016","458.75","458.40","460.50","453.30","455.30","456.10","455.49","6,21,902","28,32,71,632.60","20,320","2,61,921","42.12"
"WIPRO","EQ","27-Dec-2016","456.10","455.00","466.00","454.10","464.30","465.20","461.16","5,53,523","25,52,62,133.15","16,192","3,27,570","59.18"
"WIPRO","EQ","28-Dec-2016","465.20","466.00","475.45","465.05","469.20","469.35","471.81","11,91,369","56,20,97,353.70","27,266","5,06,196","42.49"
"WIPRO","EQ","29-Dec-2016","469.35","469.00","477.00","464.05","470.85","472.35","472.79","20,45,230","96,69,66,271.55","40,037","13,54,504","66.23"
"WIPRO","EQ","30-Dec-2016","472.35","473.65","476.50","471.05","475.80","474.45","474.03","5,21,181","24,70,56,591.65","16,681","2,71,174","52.03"
